ID,classe_real,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_EfficientNet-B0_stft,peso_EfficientNet-B0_stft,score_ResNet-18v2_cqt,peso_ResNet-18v2_cqt,score_ResNet-18v2_stft,peso_ResNet-18v2_stft,score_final,decisao_final
PA_E_0051017,spoof,7.144030570983887,0.275,11.11806583404541,0.3,1.0,0.223,1.0,0.201,5.724028157234192,spoof
PA_E_0051018,spoof,12.196322441101074,0.275,18.27172088623047,0.3,1.0,0.223,1.0,0.201,9.259504937171938,spoof
PA_E_0051019,spoof,11.53612995147705,0.275,13.830061912536621,0.3,1.0,0.223,1.0,0.201,7.745454310417175,spoof
PA_E_0051020,spoof,15.572796821594238,0.275,13.085249900817871,0.3,1.0,0.223,1.0,0.201,8.632094096183778,spoof
PA_E_0051021,bonafide,-6.6378655433654785,0.275,-6.661075115203857,0.3,9.612732583264005e-07,0.223,2.818694611050887e-06,0.201,-3.82373477806511,bonafide
PA_E_0051022,spoof,14.348194122314453,0.275,16.151931762695312,0.3,0.9999998807907104,0.223,1.0,0.201,9.215332885861397,spoof
PA_E_0051023,spoof,5.947851657867432,0.275,6.624511241912842,0.3,0.9999862909317017,0.223,1.0,0.201,4.047009521365165,spoof
PA_E_0051024,spoof,10.604242324829102,0.275,12.178780555725098,0.3,1.0,0.223,1.0,0.201,6.993800806045531,spoof
PA_E_0051025,spoof,12.25086784362793,0.275,16.351167678833008,0.3,0.9999994039535522,0.223,0.9999998807907104,0.201,8.698338803768157,spoof
PA_E_0051026,bonafide,-5.756805419921875,0.275,-6.700541973114014,0.3,6.100195264480135e-07,0.223,1.9607713852565212e-07,0.201,-3.5932839069668607,bonafide
PA_E_0051027,spoof,15.337834358215332,0.275,21.95659065246582,0.3,1.0,0.223,1.0,0.201,11.228881644248963,spoof
PA_E_0051028,spoof,-0.23296816647052765,0.275,-0.5015950798988342,0.3,1.0,0.223,0.002552720718085766,0.201,0.008968327115289894,bonafide
PA_E_0051029,spoof,13.894620895385742,0.275,14.7486572265625,0.3,1.0,0.223,1.0,0.201,8.669617914199831,spoof
PA_E_0051030,spoof,13.982742309570312,0.275,11.725478172302246,0.3,1.0,0.223,1.0,0.201,7.786897586822509,spoof
PA_E_0051031,spoof,11.46396541595459,0.275,17.992568969726562,0.3,1.0,0.223,1.0,0.201,8.974361180305483,spoof
PA_E_0051032,spoof,10.608830451965332,0.275,16.636899948120117,0.3,1.0,0.223,1.0,0.201,8.332498358726504,spoof
PA_E_0051033,bonafide,-5.740154266357422,0.275,-5.603642463684082,0.3,0.0007708696066401899,0.223,7.682441355427727e-05,0.201,-3.2594478167241103,bonafide
PA_E_0051034,spoof,13.627939224243164,0.275,7.597168922424316,0.3,1.0,0.223,0.999998927116394,0.201,6.450833747744561,spoof
PA_E_0051035,bonafide,-6.890109062194824,0.275,-7.095698356628418,0.3,2.2178843209985644e-05,0.223,2.1745634182224194e-09,0.201,-4.02348455277298,bonafide
PA_E_0051036,spoof,10.819816589355469,0.275,15.924345970153809,0.3,1.0,0.223,1.0,0.201,8.176753353118896,spoof
PA_E_0051037,spoof,10.78219223022461,0.275,13.8676118850708,0.3,1.0,0.223,1.0,0.201,7.5493864288330075,spoof
PA_E_0051038,spoof,9.065908432006836,0.275,12.732842445373535,0.3,0.9999784231185913,0.223,0.9999998807907104,0.201,6.736972716808319,spoof
PA_E_0051039,spoof,14.503410339355469,0.275,14.840087890625,0.3,1.0,0.223,1.0,0.201,8.864464210510254,spoof
PA_E_0051040,bonafide,-5.22913122177124,0.275,-7.166281700134277,0.3,3.012963361470611e-06,0.223,4.991076139049255e-07,0.201,-3.587894823815914,bonafide
PA_E_0051041,spoof,12.50190258026123,0.275,18.08551025390625,0.3,1.0,0.223,1.0,0.201,9.287676285743714,spoof
PA_E_0051042,spoof,15.333028793334961,0.275,17.09056282043457,0.3,1.0,0.223,1.0,0.201,9.767751764297488,spoof
PA_E_0051043,spoof,15.393710136413574,0.275,18.774364471435547,0.3,1.0,0.223,1.0,0.201,10.289579628944397,spoof
PA_E_0051045,spoof,11.715252876281738,0.275,15.19710922241211,0.3,0.9999854564666748,0.223,1.0,0.201,8.204824064493181,spoof
PA_E_0051046,bonafide,-5.832396984100342,0.275,-6.140568733215332,0.3,6.023053149978308e-13,0.223,6.210682101936982e-08,0.201,-3.4460797781085883,bonafide
PA_E_0051047,spoof,4.0428032875061035,0.275,9.510295867919922,0.3,0.9999982118606567,0.223,1.0,0.201,4.388859265685081,spoof
PA_E_0051048,spoof,16.795440673828125,0.275,16.604169845581055,0.3,1.0,0.223,1.0,0.201,10.023997138977053,spoof
PA_E_0051049,bonafide,-3.8884713649749756,0.275,-5.413634777069092,0.3,1.1616183428486693e-06,0.223,0.36306267976760864,0.201,-2.6204442008146662,bonafide
PA_E_0051050,spoof,16.53240966796875,0.275,21.60699462890625,0.3,1.0,0.223,1.0,0.201,11.452511047363283,spoof
PA_E_0051051,spoof,12.224674224853516,0.275,16.243505477905273,0.3,1.0,0.223,1.0,0.201,8.6588370552063,spoof
PA_E_0051052,spoof,6.597105979919434,0.275,15.952192306518555,0.3,1.0,0.223,1.0,0.201,7.02386183643341,spoof
PA_E_0051053,spoof,12.146868705749512,0.275,12.48953628540039,0.3,1.0,0.223,1.0,0.201,7.511249779701233,spoof
PA_E_0051054,spoof,8.173714637756348,0.275,5.119163513183594,0.3,0.9999997615814209,0.223,1.0,0.201,4.20752052617073,spoof
PA_E_0051055,bonafide,-6.897036552429199,0.275,-6.907660007476807,0.3,0.0005293205613270402,0.223,6.514366305054864e-06,0.201,-3.9688637062882686,bonafide
PA_E_0051056,spoof,16.77219581604004,0.275,19.056310653686523,0.3,1.0,0.223,1.0,0.201,10.75324704551697,spoof
PA_E_0051057,spoof,16.077373504638672,0.275,19.334978103637695,0.3,1.0,0.223,1.0,0.201,10.645771144866945,spoof
PA_E_0051058,spoof,16.54099464416504,0.275,14.134968757629395,0.3,1.0,0.223,1.0,0.201,9.213264154434205,spoof
PA_E_0051059,spoof,13.718437194824219,0.275,17.363712310791016,0.3,1.0,0.223,1.0,0.201,9.405683921813965,spoof
PA_E_0051060,spoof,15.457680702209473,0.275,26.412813186645508,0.3,1.0,0.223,1.0,0.201,12.59870614910126,spoof
PA_E_0051061,spoof,19.264827728271484,0.275,19.785934448242188,0.3,1.0,0.223,1.0,0.201,11.657607959747315,spoof
PA_E_0051062,spoof,10.704251289367676,0.275,16.3758544921875,0.3,1.0,0.223,1.0,0.201,8.280425452232361,spoof
PA_E_0051063,spoof,10.339689254760742,0.275,14.81032657623291,0.3,1.0,0.223,1.0,0.201,7.710512517929077,spoof
PA_E_0051064,spoof,10.090445518493652,0.275,14.554699897766113,0.3,1.0,0.223,1.0,0.201,7.565282486915589,spoof
PA_E_0051065,spoof,12.370137214660645,0.275,19.020654678344727,0.3,1.0,0.223,1.0,0.201,9.531984137535096,spoof
PA_E_0051066,spoof,13.270426750183105,0.275,21.10854148864746,0.3,1.0,0.223,1.0,0.201,10.405929802894594,spoof
PA_E_0051067,spoof,14.040998458862305,0.275,20.821081161499023,0.3,0.9999996423721313,0.223,1.0,0.201,10.531598844885828,spoof
PA_E_0051068,spoof,10.190705299377441,0.275,11.091573715209961,0.3,1.0,0.223,1.0,0.201,6.553916071891784,spoof
PA_E_0051069,spoof,13.259895324707031,0.275,17.650100708007812,0.3,1.0,0.223,1.0,0.201,9.36550142669678,spoof
PA_E_0051070,spoof,14.436859130859375,0.275,23.187902450561523,0.3,1.0,0.223,1.0,0.201,11.350506996154786,spoof
PA_E_0051071,spoof,9.003253936767578,0.275,14.804286003112793,0.3,1.0,0.223,1.0,0.201,7.341180633544922,spoof
PA_E_0051072,spoof,10.080374717712402,0.275,8.883135795593262,0.3,1.0,0.223,0.9999998807907104,0.201,5.861043762087822,spoof
PA_E_0051073,spoof,13.614949226379395,0.275,15.753888130187988,0.3,1.0,0.223,1.0,0.201,8.894277476310732,spoof
PA_E_0051074,spoof,11.518949508666992,0.275,8.566865921020508,0.3,1.0,0.223,0.9999998807907104,0.201,6.161770867228507,spoof
PA_E_0051075,spoof,9.388336181640625,0.275,7.841451168060303,0.3,1.0,0.223,1.0,0.201,5.358227800369262,spoof
PA_E_0051076,spoof,12.88887882232666,0.275,14.247706413269043,0.3,1.0,0.223,1.0,0.201,8.242753600120546,spoof
PA_E_0051077,spoof,10.166200637817383,0.275,11.95409870147705,0.3,0.9999978542327881,0.223,1.0,0.201,6.805934307336807,spoof
PA_E_0051078,spoof,12.72384262084961,0.275,9.509432792663574,0.3,1.0,0.223,1.0,0.201,6.775886558532715,spoof
PA_E_0051079,spoof,2.9968042373657227,0.275,8.597268104553223,0.3,0.9998639822006226,0.223,0.9999997615814209,0.201,3.827271216750145,spoof
PA_E_0051080,spoof,8.987587928771973,0.275,13.464877128601074,0.3,1.0,0.223,1.0,0.201,6.9350498189926135,spoof
PA_E_0051081,spoof,12.756332397460938,0.275,16.671175003051758,0.3,1.0,0.223,1.0,0.201,8.933343910217287,spoof
PA_E_0051082,spoof,12.866872787475586,0.275,12.010241508483887,0.3,1.0,0.223,1.0,0.201,7.565462469100952,spoof
PA_E_0051083,spoof,14.148746490478516,0.275,13.597877502441406,0.3,1.0,0.223,1.0,0.201,8.394268535614014,spoof
PA_E_0051084,spoof,11.274847984313965,0.275,13.866996765136719,0.3,1.0,0.223,1.0,0.201,7.6846822252273554,spoof
PA_E_0051085,spoof,13.789966583251953,0.275,22.463518142700195,0.3,1.0,0.223,1.0,0.201,10.955296253204347,spoof
PA_E_0051086,spoof,12.197437286376953,0.275,18.433298110961914,0.3,1.0,0.223,1.0,0.201,9.308284687042239,spoof
PA_E_0051087,spoof,11.393449783325195,0.275,11.650252342224121,0.3,0.9999998807907104,0.223,1.0,0.201,7.052274366497993,spoof
PA_E_0051088,spoof,7.711153984069824,0.275,15.657816886901855,0.3,0.9999998807907104,0.223,1.0,0.201,7.241912385106087,spoof
PA_E_0051089,spoof,13.45865249633789,0.275,15.019655227661133,0.3,1.0,0.223,1.0,0.201,8.631026004791261,spoof
PA_E_0051090,spoof,10.073221206665039,0.275,9.547800064086914,0.3,1.0,0.223,1.0,0.201,6.05847585105896,spoof
PA_E_0051091,bonafide,-3.424933910369873,0.275,-5.400300979614258,0.3,0.016384949907660484,0.223,0.009164775721728802,0.201,-2.5564511554865166,bonafide
PA_E_0051092,spoof,11.212263107299805,0.275,10.978805541992188,0.3,1.0,0.223,1.0,0.201,6.801014017105103,spoof
PA_E_0051093,spoof,11.742307662963867,0.275,17.792997360229492,0.3,1.0,0.223,1.0,0.201,8.991033815383913,spoof
PA_E_0051094,spoof,12.718530654907227,0.275,11.71329116821289,0.3,1.0,0.223,1.0,0.201,7.435583280563354,spoof
PA_E_0051095,spoof,13.174396514892578,0.275,8.982933044433594,0.3,1.0,0.223,1.0,0.201,6.741838954925537,spoof
PA_E_0051096,spoof,7.202187538146973,0.275,15.894018173217773,0.3,0.9999979734420776,0.223,1.0,0.201,7.172806573033332,spoof
PA_E_0051097,spoof,2.4598896503448486,0.275,7.408965587615967,0.3,0.9999662637710571,0.223,0.9999880790710449,0.201,3.323149410843849,spoof
PA_E_0051098,spoof,14.719133377075195,0.275,21.79926872253418,0.3,1.0,0.223,1.0,0.201,11.011542295455934,spoof
PA_E_0051099,spoof,12.60058879852295,0.275,15.139972686767578,0.3,1.0,0.223,1.0,0.201,8.431153725624085,spoof
PA_E_0051100,bonafide,-6.25323486328125,0.275,-6.363926410675049,0.3,0.00012404602603055537,0.223,3.5860783100361004e-05,0.201,-3.6287826403236503,bonafide
PA_E_0051101,bonafide,-2.303955316543579,0.275,-4.8785786628723145,0.3,2.742680226219818e-05,0.223,0.000757625384721905,0.201,-2.097002912031945,bonafide
PA_E_0051102,spoof,17.688549041748047,0.275,14.758345603942871,0.3,0.9999998807907104,0.223,1.0,0.201,9.715854641079904,spoof
PA_E_0051103,spoof,9.314868927001953,0.275,6.971902847290039,0.3,1.0,0.223,1.0,0.201,5.0771598091125485,spoof
PA_E_0051104,spoof,11.552919387817383,0.275,17.145143508911133,0.3,1.0,0.223,1.0,0.201,8.744595884323122,spoof
PA_E_0051105,spoof,18.642000198364258,0.275,18.44454002380371,0.3,0.9999998807907104,0.223,1.0,0.201,11.083912035107613,spoof
PA_E_0051107,spoof,14.80312442779541,0.275,21.676740646362305,0.3,1.0,0.223,1.0,0.201,10.99788141155243,spoof
PA_E_0051108,spoof,15.466404914855957,0.275,19.122791290283203,0.3,1.0,0.223,1.0,0.201,10.41409873867035,spoof
PA_E_0051110,spoof,14.760446548461914,0.275,19.07928466796875,0.3,1.0,0.223,1.0,0.201,10.206908201217653,spoof
PA_E_0051111,spoof,22.138763427734375,0.275,25.27639389038086,0.3,1.0,0.223,1.0,0.201,14.095078109741213,spoof
PA_E_0051112,spoof,0.9421901106834412,0.275,6.391068458557129,0.3,0.9999972581863403,0.223,1.0,0.201,2.6004222065806384,spoof
PA_E_0051113,spoof,16.982725143432617,0.275,19.038381576538086,0.3,1.0,0.223,1.0,0.201,10.805763887405396,spoof
PA_E_0051114,bonafide,-6.791059970855713,0.275,-7.088834762573242,0.3,4.466932921332045e-07,0.223,9.662615951810949e-08,0.201,-3.9941918017228324,bonafide
PA_E_0051115,bonafide,-5.531412601470947,0.275,-4.044123649597168,0.3,2.4085216864477843e-05,0.223,0.04870579391717911,0.201,-2.7245803247029476,bonafide
PA_E_0051116,spoof,12.20168685913086,0.275,19.438430786132812,0.3,1.0,0.223,1.0,0.201,9.610993122100831,spoof
PA_E_0051117,spoof,13.86720085144043,0.275,18.160030364990234,0.3,1.0,0.223,1.0,0.201,9.685489343643189,spoof
PA_E_0051118,spoof,11.547438621520996,0.275,13.314976692199707,0.3,1.0,0.223,1.0,0.201,7.594038628578186,spoof
PA_E_0051119,bonafide,-3.7474403381347656,0.275,-3.9007198810577393,0.3,0.1322927176952362,0.223,0.006105155684053898,0.201,-2.17003364496585,bonafide
PA_E_0051120,spoof,7.366345405578613,0.275,12.110579490661621,0.3,0.9999985694885254,0.223,1.0,0.201,6.082918514728545,spoof
PA_E_0051121,spoof,9.415946006774902,0.275,19.375974655151367,0.3,0.9999998807907104,0.223,1.0,0.201,8.826177521824837,spoof
PA_E_0051122,spoof,1.5036911964416504,0.275,2.09601092338562,0.3,0.9999371767044067,0.223,0.9793487787246704,0.201,1.4621534509658816,spoof
PA_E_0051123,spoof,13.855003356933594,0.275,18.584388732910156,0.3,1.0,0.223,1.0,0.201,9.809442543029787,spoof
PA_E_0051124,spoof,15.271461486816406,0.275,10.681295394897461,0.3,1.0,0.223,1.0,0.201,7.82804052734375,spoof
PA_E_0051125,spoof,11.929149627685547,0.275,16.60233497619629,0.3,1.0,0.223,1.0,0.201,8.685216640472413,spoof
PA_E_0051126,spoof,9.187748908996582,0.275,14.195083618164062,0.3,0.9995777010917664,0.223,1.0,0.201,7.209061862766743,spoof
PA_E_0051127,spoof,13.453444480895996,0.275,17.53287696838379,0.3,1.0,0.223,1.0,0.201,9.383560322761538,spoof
PA_E_0051128,spoof,13.916654586791992,0.275,14.40290641784668,0.3,1.0,0.223,1.0,0.201,8.571951936721803,spoof
PA_E_0051129,spoof,14.768929481506348,0.275,21.483612060546875,0.3,1.0,0.223,1.0,0.201,10.93053922557831,spoof
PA_E_0051130,spoof,11.515395164489746,0.275,8.873485565185547,0.3,1.0,0.223,1.0,0.201,6.252779339790344,spoof
PA_E_0051131,spoof,6.478830337524414,0.275,10.9242525100708,0.3,1.0,0.223,1.0,0.201,5.482954095840453,spoof
PA_E_0051132,spoof,15.226204872131348,0.275,19.252605438232422,0.3,0.9999996423721313,0.223,1.0,0.201,10.386987891554833,spoof
PA_E_0051133,spoof,11.637836456298828,0.275,19.199264526367188,0.3,1.0,0.223,1.0,0.201,9.384184383392336,spoof
PA_E_0051134,spoof,10.836287498474121,0.275,15.387643814086914,0.3,1.0,0.223,1.0,0.201,8.020272206306458,spoof
PA_E_0051135,spoof,9.309465408325195,0.275,11.620977401733398,0.3,1.0,0.223,1.0,0.201,6.470396207809448,spoof
PA_E_0051136,spoof,11.599688529968262,0.275,13.138093948364258,0.3,1.0,0.223,1.0,0.201,7.555342530250549,spoof
PA_E_0051137,spoof,12.288239479064941,0.275,18.860734939575195,0.3,1.0,0.223,1.0,0.201,9.461486338615419,spoof
PA_E_0051139,spoof,15.326784133911133,0.275,15.536090850830078,0.3,1.0,0.223,1.0,0.201,9.299692892074587,spoof
PA_E_0051140,spoof,14.121384620666504,0.275,22.1085205078125,0.3,1.0,0.223,1.0,0.201,10.939936923027041,spoof
PA_E_0051141,spoof,14.036835670471191,0.275,15.17399787902832,0.3,1.0,0.223,1.0,0.201,8.836329173088076,spoof
PA_E_0051142,spoof,15.40937328338623,0.275,13.814323425292969,0.3,1.0,0.223,1.0,0.201,8.805874680519105,spoof
PA_E_0051143,bonafide,-6.315343856811523,0.275,-6.623066425323486,0.3,3.960223793342266e-08,0.223,2.9055523555143736e-05,0.201,-3.723633639228681,bonafide
PA_E_0051144,spoof,11.643495559692383,0.275,11.642621994018555,0.3,1.0,0.223,1.0,0.201,7.118747877120971,spoof
PA_E_0051145,spoof,8.081093788146973,0.275,18.140947341918945,0.3,1.0,0.223,0.9999998807907104,0.201,8.088584970355035,spoof
PA_E_0051146,spoof,10.313620567321777,0.275,9.976401329040527,0.3,1.0,0.223,1.0,0.201,6.2531660547256465,spoof
PA_E_0051147,spoof,5.678154468536377,0.275,13.261816024780273,0.3,1.0,0.223,0.9999997615814209,0.201,5.964037238359451,spoof
PA_E_0051148,spoof,11.277580261230469,0.275,13.34362506866455,0.3,1.0,0.223,1.0,0.201,7.528422092437744,spoof
PA_E_0051149,spoof,8.24629020690918,0.275,12.631192207336426,0.3,1.0,0.223,1.0,0.201,6.481087469100952,spoof
PA_E_0051150,bonafide,-6.200498104095459,0.275,-5.106297492980957,0.3,9.607176859605104e-11,0.223,0.00015532589168287814,0.201,-3.236995005994886,bonafide
PA_E_0051151,spoof,8.830340385437012,0.275,3.128369092941284,0.3,0.9999383687973022,0.223,0.9999909400939941,0.201,3.7908387690782552,spoof
PA_E_0051152,spoof,7.9750285148620605,0.275,7.623439311981201,0.3,0.9999992847442627,0.223,1.0,0.201,4.904164475679398,spoof
PA_E_0051153,spoof,11.032303810119629,0.275,13.02814769744873,0.3,1.0,0.223,1.0,0.201,7.366327857017517,spoof
PA_E_0051154,spoof,13.474206924438477,0.275,11.064847946166992,0.3,1.0,0.223,1.0,0.201,7.448861288070678,spoof
PA_E_0051155,spoof,6.459929943084717,0.275,6.500673770904541,0.3,0.9999728202819824,0.223,0.9999983310699463,0.201,4.150676469087601,spoof
PA_E_0051156,spoof,13.700348854064941,0.275,19.345590591430664,0.3,1.0,0.223,1.0,0.201,9.99527311229706,spoof
PA_E_0051157,spoof,14.21810245513916,0.275,19.490406036376953,0.3,1.0,0.223,1.0,0.201,10.181099986076356,spoof
PA_E_0051158,spoof,14.994315147399902,0.275,22.712827682495117,0.3,1.0,0.223,1.0,0.201,11.36128497028351,spoof
PA_E_0051159,spoof,16.104412078857422,0.275,15.700081825256348,0.3,1.0,0.223,1.0,0.201,9.562737869262696,spoof
PA_E_0051160,spoof,13.349360466003418,0.275,13.451089859008789,0.3,1.0,0.223,1.0,0.201,8.130401085853576,spoof
PA_E_0051161,spoof,9.780671119689941,0.275,9.454593658447266,0.3,0.9999830722808838,0.223,0.9996235370635986,0.201,5.949983211517335,spoof
PA_E_0051162,spoof,8.458688735961914,0.275,14.146714210510254,0.3,1.0,0.223,1.0,0.201,6.994153665542602,spoof
PA_E_0051163,spoof,11.804559707641602,0.275,9.01459789276123,0.3,1.0,0.223,1.0,0.201,6.374633287429809,spoof
PA_E_0051164,spoof,12.787999153137207,0.275,25.79564094543457,0.3,1.0,0.223,1.0,0.201,11.679392050743104,spoof
PA_E_0051165,spoof,11.801827430725098,0.275,13.490279197692871,0.3,1.0,0.223,1.0,0.201,7.716586302757262,spoof
PA_E_0051166,spoof,9.800569534301758,0.275,13.524669647216797,0.3,1.0,0.223,1.0,0.201,7.176557516098022,spoof
PA_E_0051167,spoof,13.69477367401123,0.275,21.515745162963867,0.3,1.0,0.223,1.0,0.201,10.644786309242251,spoof
PA_E_0051168,spoof,12.954904556274414,0.275,12.793123245239258,0.3,1.0,0.223,1.0,0.201,7.824535726547241,spoof
PA_E_0051169,spoof,20.56991195678711,0.275,24.45909881591797,0.3,1.0,0.223,1.0,0.201,13.418455432891847,spoof
PA_E_0051170,spoof,12.714923858642578,0.275,18.087602615356445,0.3,1.0,0.223,1.0,0.201,9.346884845733644,spoof
PA_E_0051171,spoof,11.918750762939453,0.275,13.825329780578613,0.3,1.0,0.223,1.0,0.201,7.849255393981934,spoof
PA_E_0051172,spoof,14.366971015930176,0.275,8.743967056274414,0.3,1.0,0.223,1.0,0.201,6.998107146263122,spoof
PA_E_0051173,spoof,14.119060516357422,0.275,18.690670013427734,0.3,1.0,0.223,1.0,0.201,9.913942646026612,spoof
PA_E_0051174,bonafide,-6.962725639343262,0.275,-6.831803798675537,0.3,6.79329241393134e-05,0.223,1.435976457742072e-07,0.201,-3.9642755125168483,bonafide
PA_E_0051175,spoof,9.83330249786377,0.275,11.879101753234863,0.3,1.0,0.223,0.9988033771514893,0.201,6.691648191690445,spoof
PA_E_0051176,bonafide,-6.721057891845703,0.275,-6.685739040374756,0.3,0.004659389145672321,0.223,6.024492904543877e-08,0.201,-3.8529735764812796,bonafide
PA_E_0051177,spoof,17.158174514770508,0.275,17.99020767211914,0.3,1.0,0.223,1.0,0.201,10.539560293197633,spoof
PA_E_0051178,spoof,16.660877227783203,0.275,22.955486297607422,0.3,1.0,0.223,1.0,0.201,11.892387126922609,spoof
PA_E_0051179,spoof,12.72398853302002,0.275,16.481731414794922,0.3,1.0,0.223,1.0,0.201,8.867616271018983,spoof
PA_E_0051180,spoof,11.84146499633789,0.275,12.126619338989258,0.3,1.0,0.223,1.0,0.201,7.318388675689697,spoof
PA_E_0051181,spoof,14.572854042053223,0.275,16.402080535888672,0.3,1.0,0.223,1.0,0.201,9.352159022331238,spoof
PA_E_0051182,spoof,14.150676727294922,0.275,14.829195022583008,0.3,1.0,0.223,1.0,0.201,8.764194606781007,spoof
PA_E_0051183,spoof,12.175016403198242,0.275,11.707124710083008,0.3,1.0,0.223,1.0,0.201,7.284266923904418,spoof
PA_E_0051184,bonafide,-2.9976086616516113,0.275,-2.971088409423828,0.3,1.5351354250014992e-06,0.223,0.00013049811241216958,0.201,-1.715642332325547,bonafide
PA_E_0051185,spoof,13.967763900756836,0.275,17.707155227661133,0.3,1.0,0.223,1.0,0.201,9.57728164100647,spoof
PA_E_0051186,spoof,10.206212997436523,0.275,12.926143646240234,0.3,1.0,0.223,1.0,0.201,7.108551668167114,spoof
PA_E_0051187,spoof,10.211321830749512,0.275,10.247767448425293,0.3,0.9999984502792358,0.223,1.0,0.201,6.306443392395973,spoof
PA_E_0051188,spoof,17.11524772644043,0.275,19.159317016601562,0.3,1.0,0.223,1.0,0.201,10.878488229751587,spoof
PA_E_0051189,spoof,11.501532554626465,0.275,11.095205307006836,0.3,1.0,0.223,1.0,0.201,6.915483044624328,spoof
PA_E_0051190,spoof,15.551376342773438,0.275,18.394678115844727,0.3,1.0,0.223,1.0,0.201,10.219031929016113,spoof
PA_E_0051191,spoof,-1.8209539651870728,0.275,11.163476943969727,0.3,0.9999951124191284,0.223,0.9993876218795776,0.201,3.2721565648317332,spoof
PA_E_0051192,spoof,15.522080421447754,0.275,22.391361236572266,0.3,1.0,0.223,1.0,0.201,11.409980486869815,spoof
PA_E_0051193,spoof,12.028463363647461,0.275,17.500154495239258,0.3,1.0,0.223,1.0,0.201,8.981873773574831,spoof
PA_E_0051194,spoof,10.294761657714844,0.275,22.574792861938477,0.3,1.0,0.223,1.0,0.201,10.027497314453127,spoof
PA_E_0051195,spoof,12.928014755249023,0.275,19.590633392333984,0.3,1.0,0.223,1.0,0.201,9.856394075393679,spoof
PA_E_0051196,spoof,13.277602195739746,0.275,16.857297897338867,0.3,1.0,0.223,1.0,0.201,9.132529973030092,spoof
PA_E_0051197,spoof,11.341004371643066,0.275,16.64207649230957,0.3,1.0,0.223,1.0,0.201,8.535399149894715,spoof
PA_E_0051198,spoof,2.644627094268799,0.275,4.6355767250061035,0.3,0.9996293783187866,0.223,1.0,0.201,2.54186281979084,spoof
PA_E_0051199,spoof,12.596578598022461,0.275,13.320832252502441,0.3,1.0,0.223,1.0,0.201,7.884308790206909,spoof
PA_E_0051200,spoof,12.279263496398926,0.275,12.20120906829834,0.3,1.0,0.223,1.0,0.201,7.461160181999206,spoof
PA_E_0051201,spoof,9.028922080993652,0.275,10.958118438720703,0.3,1.0,0.223,1.0,0.201,6.194389103889465,spoof
PA_E_0051202,spoof,14.332286834716797,0.275,17.481069564819336,0.3,1.0,0.223,1.0,0.201,9.609699748992922,spoof
PA_E_0051203,spoof,5.928257942199707,0.275,0.980061411857605,0.3,1.0,0.223,0.9999659061431885,0.201,2.3482825047969818,spoof
PA_E_0051204,spoof,13.934569358825684,0.275,7.469918727874756,0.3,1.0,0.223,1.0,0.201,6.496982192039489,spoof
PA_E_0051205,bonafide,-4.9594407081604,0.275,-5.825657844543457,0.3,8.315518016388523e-07,0.223,8.43672296468867e-06,0.201,-3.1115416668897797,bonafide
PA_E_0051206,spoof,6.410347938537598,0.275,22.20525360107422,0.3,0.9999998807907104,0.223,1.0,0.201,8.848421736836434,spoof
PA_E_0051207,spoof,16.90145492553711,0.275,24.49289894104004,0.3,1.0,0.223,1.0,0.201,12.419769786834719,spoof
PA_E_0051208,bonafide,-7.16650915145874,0.275,-7.378214359283447,0.3,9.083869940695877e-07,0.223,6.660598472763013e-08,0.201,-4.184254108478084,bonafide
PA_E_0051209,spoof,12.112505912780762,0.275,13.922961235046387,0.3,0.9999995231628418,0.223,1.0,0.201,7.931827390193939,spoof
PA_E_0051210,spoof,13.414324760437012,0.275,14.487707138061523,0.3,1.0,0.223,1.0,0.201,8.459251450538636,spoof
PA_E_0051211,bonafide,-6.54879093170166,0.275,-6.774452209472656,0.3,2.4252827643067576e-05,0.223,4.1127228200821264e-07,0.201,-3.833247678013461,bonafide
PA_E_0051212,bonafide,-7.082156658172607,0.275,-8.934502601623535,0.3,1.133367427685883e-10,0.223,2.6349269988124036e-10,0.201,-4.627943861406292,bonafide
PA_E_0051213,spoof,11.497773170471191,0.275,9.190601348876953,0.3,0.9999979734420776,0.223,1.0,0.201,6.343067574620246,spoof
PA_E_0051214,spoof,15.370290756225586,0.275,13.69743537902832,0.3,0.9999380111694336,0.223,1.0,0.201,8.760046748161317,spoof
PA_E_0051215,spoof,13.341130256652832,0.275,14.862831115722656,0.3,1.0,0.223,1.0,0.201,8.551660155296327,spoof
PA_E_0051216,spoof,13.2964506149292,0.275,17.026063919067383,0.3,1.0,0.223,1.0,0.201,9.188343094825745,spoof
PA_E_0051217,spoof,13.983407974243164,0.275,15.894885063171387,0.3,1.0,0.223,1.0,0.201,9.037902711868288,spoof
PA_E_0051218,spoof,14.375663757324219,0.275,18.240262985229492,0.3,1.0,0.223,1.0,0.201,9.849386428833009,spoof
PA_E_0051219,spoof,16.138450622558594,0.275,14.526647567749023,0.3,1.0,0.223,1.0,0.201,9.220068191528322,spoof
PA_E_0051220,spoof,14.585371971130371,0.275,15.932197570800781,0.3,1.0,0.223,1.0,0.201,9.214636563301088,spoof
PA_E_0051221,spoof,11.460007667541504,0.275,14.510894775390625,0.3,1.0,0.223,1.0,0.201,7.928770541191101,spoof
PA_E_0051222,spoof,14.483617782592773,0.275,17.346315383911133,0.3,1.0,0.223,1.0,0.201,9.610889505386355,spoof
