ID,classe_real,score_EfficientNet-B0_cqcc,peso_EfficientNet-B0_cqcc,score_EfficientNet-B0_cqt,peso_EfficientNet-B0_cqt,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_ResNet-18v2_stft,peso_ResNet-18v2_stft,score_final,decisao_final
PA_E_0073539,spoof,19.574159622192383,0.234,12.461182594299316,0.268,12.87070083618164,0.287,1.0,0.211,11.824841426849366,spoof
PA_E_0073540,spoof,15.754207611083984,0.234,8.582589149475098,0.268,14.33780288696289,0.287,1.0,0.211,10.312567901611327,spoof
PA_E_0073541,bonafide,-6.45153284072876,0.234,-7.878209590911865,0.268,-6.773398399353027,0.287,4.1104199226538185e-06,0.211,-5.564983328410625,bonafide
PA_E_0073542,spoof,16.12447738647461,0.234,10.497687339782715,0.268,9.441699981689453,0.287,1.0,0.211,9.5072758102417,spoof
PA_E_0073543,spoof,15.32850170135498,0.234,12.482365608215332,0.268,19.962507247924805,0.287,1.0,0.211,12.872382961273194,spoof
PA_E_0073544,spoof,16.062047958374023,0.234,14.087972640991211,0.268,11.52775764465332,0.287,1.0,0.211,11.05356233406067,spoof
PA_E_0073545,spoof,13.217848777770996,0.234,10.268582344055176,0.268,14.48542308807373,0.287,1.0,0.211,10.21327310848236,spoof
PA_E_0073546,spoof,5.057579040527344,0.234,8.14765453338623,0.268,8.946271896362305,0.287,1.0,0.211,6.14562494468689,spoof
PA_E_0073547,spoof,8.811105728149414,0.234,11.71430492401123,0.268,15.784248352050781,0.287,1.0,0.211,9.942311737060548,spoof
PA_E_0073548,spoof,4.033781051635742,0.234,10.215872764587402,0.268,7.8220343589782715,0.287,0.9999994039535522,0.211,6.137682402253151,spoof
PA_E_0073549,spoof,7.858357906341553,0.234,9.343347549438477,0.268,1.784824013710022,0.287,0.9999998807907104,0.211,5.066117360115052,spoof
PA_E_0073550,spoof,12.90175724029541,0.234,8.721261024475098,0.268,11.290331840515137,0.287,1.0,0.211,8.807634387016297,spoof
PA_E_0073551,spoof,13.930909156799316,0.234,12.974935531616211,0.268,12.62593936920166,0.287,1.0,0.211,10.57176006412506,spoof
PA_E_0073552,spoof,2.0512523651123047,0.234,13.099854469299316,0.268,7.3520283699035645,0.287,1.0,0.211,6.3117861933708195,spoof
PA_E_0073553,spoof,-2.0186119079589844,0.234,-3.0992493629455566,0.268,5.458547592163086,0.287,0.999969482421875,0.211,0.47464270401000963,bonafide
PA_E_0073554,spoof,8.01321029663086,0.234,8.545053482055664,0.268,10.834126472473145,0.287,1.0,0.211,7.485559840202331,spoof
PA_E_0073555,spoof,18.818706512451172,0.234,12.408610343933105,0.268,11.312936782836914,0.287,1.0,0.211,11.186897752761842,spoof
PA_E_0073556,spoof,18.57151985168457,0.234,12.417972564697266,0.268,12.432010650634766,0.287,1.0,0.211,11.452739349365237,spoof
PA_E_0073557,spoof,9.972241401672363,0.234,7.806059837341309,0.268,15.0480375289917,0.287,1.0,0.211,8.955315295219421,spoof
PA_E_0073558,spoof,14.483034133911133,0.234,9.908695220947266,0.268,12.791154861450195,0.287,1.0,0.211,9.926621751785278,spoof
PA_E_0073559,spoof,7.553074836730957,0.234,15.451746940612793,0.268,11.170942306518555,0.287,1.0,0.211,9.325548133850099,spoof
PA_E_0073560,spoof,12.176267623901367,0.234,8.210626602172852,0.268,14.404427528381348,0.287,1.0,0.211,9.394765254020692,spoof
PA_E_0073561,spoof,14.140519142150879,0.234,9.078625679016113,0.268,11.3768310546875,0.287,1.0,0.211,9.218103673934937,spoof
PA_E_0073562,spoof,0.5873683094978333,0.234,5.4224162101745605,0.268,5.258646011352539,0.287,0.9999984502792358,0.211,3.3108828070163723,spoof
PA_E_0073563,spoof,14.292816162109375,0.234,11.403274536132812,0.268,11.5428466796875,0.287,1.0,0.211,9.9243935546875,spoof
PA_E_0073564,spoof,22.56593132019043,0.234,15.473539352416992,0.268,12.096010208129883,0.287,1.0,0.211,13.109891405105591,spoof
PA_E_0073565,bonafide,-4.175535678863525,0.234,-9.509272575378418,0.268,-4.458784103393555,0.287,1.288203179683478e-07,0.211,-4.805231409548345,bonafide
PA_E_0073566,spoof,14.211777687072754,0.234,13.436482429504395,0.268,10.393251419067383,0.287,1.0,0.211,10.120396427154542,spoof
PA_E_0073567,spoof,13.19368839263916,0.234,8.79751205444336,0.268,6.845543384552002,0.287,1.0,0.211,7.620727265834809,spoof
PA_E_0073568,spoof,21.2009220123291,0.234,13.604597091674805,0.268,11.416505813598633,0.287,1.0,0.211,12.094584939956665,spoof
PA_E_0073569,spoof,9.691170692443848,0.234,9.741495132446289,0.268,11.61390495300293,0.287,1.0,0.211,8.422645359039306,spoof
PA_E_0073570,spoof,14.257630348205566,0.234,11.773730278015137,0.268,14.719435691833496,0.287,1.0,0.211,10.927123259544373,spoof
PA_E_0073571,spoof,12.344478607177734,0.234,14.01933479309082,0.268,13.475427627563477,0.287,1.0,0.211,10.724237447738648,spoof
PA_E_0073572,spoof,7.965736389160156,0.234,9.084563255310059,0.268,10.67257308959961,0.287,1.0,0.211,7.57267374420166,spoof
PA_E_0073573,spoof,10.014601707458496,0.234,16.215518951416016,0.268,20.317914962768555,0.287,1.0,0.211,12.731417472839356,spoof
PA_E_0073575,spoof,11.374871253967285,0.234,9.954408645629883,0.268,12.238468170166016,0.287,1.0,0.211,9.0529417552948,spoof
PA_E_0073576,spoof,15.60060977935791,0.234,14.777687072753906,0.268,12.204948425292969,0.287,1.0,0.211,11.32478302192688,spoof
PA_E_0073577,spoof,8.256638526916504,0.234,9.243785858154297,0.268,13.03385066986084,0.287,1.0,0.211,8.361103167533875,spoof
PA_E_0073579,spoof,9.252781867980957,0.234,11.63161849975586,0.268,10.495723724365234,0.287,1.0,0.211,8.505697423934938,spoof
PA_E_0073580,spoof,17.645404815673828,0.234,16.136808395385742,0.268,11.149325370788574,0.287,1.0,0.211,11.864545758247376,spoof
PA_E_0073581,spoof,12.404109954833984,0.234,9.472102165222168,0.268,10.268099784851074,0.287,1.0,0.211,8.599029747962952,spoof
PA_E_0073582,bonafide,-6.9031901359558105,0.234,-8.711324691772461,0.268,-7.4961018562316895,0.287,5.622068144361947e-08,0.211,-6.1013627300846105,bonafide
PA_E_0073583,spoof,12.819696426391602,0.234,11.34768009185791,0.268,12.624293327331543,0.287,1.0,0.211,9.875159413337707,spoof
PA_E_0073584,bonafide,-6.302582740783691,0.234,-7.959619998931885,0.268,-6.3196940422058105,0.287,3.0123887881927658e-06,0.211,-5.421734075556163,bonafide
PA_E_0073585,bonafide,-6.674378871917725,0.234,-6.862204074859619,0.268,-6.341309547424316,0.287,0.2631135582923889,0.211,-5.16531422740221,bonafide
PA_E_0073586,spoof,16.156169891357422,0.234,10.351008415222168,0.268,11.298396110534668,0.287,1.0,0.211,10.008253693580627,spoof
PA_E_0073587,spoof,10.140438079833984,0.234,11.615179061889648,0.268,13.664905548095703,0.287,1.0,0.211,9.618558391571046,spoof
PA_E_0073588,spoof,8.143386840820312,0.234,7.4994025230407715,0.268,7.4761881828308105,0.287,1.0,0.211,6.2720584053993225,spoof
PA_E_0073589,spoof,7.228532791137695,0.234,10.54476547241211,0.268,15.204801559448242,0.287,1.0,0.211,9.092251867294312,spoof
PA_E_0073590,bonafide,-5.796519756317139,0.234,-7.647925853729248,0.268,-6.580303192138672,0.287,9.35879285179908e-08,0.211,-5.2945767481743955,bonafide
PA_E_0073591,spoof,7.720290660858154,0.234,9.235551834106445,0.268,10.221756935119629,0.287,1.0,0.211,7.42632014656067,spoof
PA_E_0073592,spoof,12.749088287353516,0.234,9.43364429473877,0.268,13.27232837677002,0.287,1.0,0.211,9.531661574363708,spoof
PA_E_0073593,spoof,12.419504165649414,0.234,8.018064498901367,0.268,15.297674179077148,0.287,1.0,0.211,9.65643774986267,spoof
PA_E_0073594,spoof,8.116813659667969,0.234,10.100605964660645,0.268,12.308074951171875,0.287,1.0,0.211,8.349714305877686,spoof
PA_E_0073595,bonafide,-6.685675621032715,0.234,-7.109907627105713,0.268,-6.042232990264893,0.287,0.943885862827301,0.211,-5.00486429053545,bonafide
PA_E_0073596,spoof,16.268728256225586,0.234,11.642122268676758,0.268,14.04503345489502,0.287,1.0,0.211,11.16889578151703,spoof
PA_E_0073597,spoof,13.470635414123535,0.234,7.7095184326171875,0.268,14.035622596740723,0.287,1.0,0.211,9.457503312110902,spoof
PA_E_0073598,bonafide,-6.444314002990723,0.234,-9.152098655700684,0.268,-7.16712760925293,0.287,2.89069355119409e-08,0.211,-6.0176975341838395,bonafide
PA_E_0073599,spoof,16.536672592163086,0.234,12.082497596740723,0.268,15.845795631408691,0.287,1.0,0.211,11.86643408870697,spoof
PA_E_0073600,spoof,10.821616172790527,0.234,9.226117134094238,0.268,14.391549110412598,0.287,1.0,0.211,9.346232171058656,spoof
PA_E_0073601,spoof,7.143065452575684,0.234,8.387812614440918,0.268,12.563533782958984,0.287,1.0,0.211,7.736145292282105,spoof
PA_E_0073602,bonafide,-2.452641010284424,0.234,-3.31428861618042,0.268,-4.545262336730957,0.287,0.9977627992630005,0.211,-2.556109685540199,bonafide
PA_E_0073603,spoof,12.675771713256836,0.234,15.22602653503418,0.268,13.723576545715332,0.287,1.0,0.211,11.19637216091156,spoof
PA_E_0073604,spoof,13.691046714782715,0.234,10.995231628417969,0.268,13.828727722167969,0.287,1.0,0.211,10.330271863937378,spoof
PA_E_0073605,spoof,8.26205825805664,0.234,14.908333778381348,0.268,17.591636657714844,0.287,1.0,0.211,11.188554805755617,spoof
PA_E_0073606,spoof,11.134472846984863,0.234,7.7435197830200195,0.268,11.428256034851074,0.287,1.0,0.211,8.171639430046081,spoof
PA_E_0073607,spoof,18.666044235229492,0.234,14.301413536071777,0.268,11.37153434753418,0.287,1.0,0.211,11.675263536453247,spoof
PA_E_0073608,spoof,19.26763343811035,0.234,12.406393051147461,0.268,13.832574844360352,0.287,1.0,0.211,12.014488542556762,spoof
PA_E_0073609,spoof,12.445890426635742,0.234,18.5369873046875,0.268,11.94342041015625,0.287,1.0,0.211,11.519012615203858,spoof
PA_E_0073610,bonafide,-6.347072124481201,0.234,-8.363640785217285,0.268,-7.151102542877197,0.287,2.8498538995336276e-06,0.211,-5.779036436053416,bonafide
PA_E_0073611,spoof,12.01568603515625,0.234,12.472634315490723,0.268,11.655998229980469,0.287,1.0,0.211,9.710608020782471,spoof
PA_E_0073612,spoof,11.416906356811523,0.234,9.731334686279297,0.268,7.734517574310303,0.287,1.0,0.211,7.710360327243805,spoof
PA_E_0073613,spoof,14.601090431213379,0.234,13.873729705810547,0.268,14.05470085144043,0.287,1.0,0.211,11.379513866424562,spoof
PA_E_0073614,spoof,17.657007217407227,0.234,11.471720695495605,0.268,16.231515884399414,0.287,1.0,0.211,12.075605894088746,spoof
PA_E_0073615,spoof,8.038209915161133,0.234,8.567137718200684,0.268,13.780911445617676,0.287,1.0,0.211,8.34305561351776,spoof
PA_E_0073616,spoof,12.193464279174805,0.234,13.022526741027832,0.268,10.564130783081055,0.287,1.0,0.211,9.586213342666627,spoof
PA_E_0073617,bonafide,-6.553497314453125,0.234,-7.206137180328369,0.268,-6.974544048309326,0.287,3.9887555480788706e-09,0.211,-5.466457276933184,bonafide
PA_E_0073618,spoof,8.516325950622559,0.234,10.015774726867676,0.268,10.793058395385742,0.287,1.0,0.211,7.9856556587219245,spoof
PA_E_0073619,spoof,7.593660354614258,0.234,6.549192428588867,0.268,3.1331751346588135,0.287,0.9999854564666748,0.211,4.6423182888031,spoof
PA_E_0073620,spoof,10.978408813476562,0.234,10.004389762878418,0.268,9.365303993225098,0.287,0.9999998807907104,0.211,8.148966339707375,spoof
PA_E_0073621,bonafide,6.254257678985596,0.234,1.9991817474365234,0.268,1.5281771421432495,0.287,0.9996592998504639,0.211,2.6487919572591783,spoof
PA_E_0073622,spoof,13.674232482910156,0.234,15.599912643432617,0.268,16.09158706665039,0.287,1.0,0.211,12.209832477569583,spoof
PA_E_0073623,spoof,13.289477348327637,0.234,11.24567985534668,0.268,13.883492469787598,0.287,1.0,0.211,10.319142239570617,spoof
PA_E_0073624,spoof,10.804146766662598,0.234,9.89474868774414,0.268,16.81610107421875,0.287,1.0,0.211,10.217184000015259,spoof
PA_E_0073625,spoof,11.970592498779297,0.234,10.178902626037598,0.268,8.64741325378418,0.287,0.9999998807907104,0.211,8.221872127175333,spoof
PA_E_0073626,spoof,16.562335968017578,0.234,9.211105346679688,0.268,11.405017852783203,0.287,1.0,0.211,9.82840297317505,spoof
PA_E_0073627,spoof,13.712376594543457,0.234,13.738512992858887,0.268,8.532085418701172,0.287,1.0,0.211,9.550326120376587,spoof
PA_E_0073628,spoof,16.62862205505371,0.234,10.676156044006348,0.268,17.18480682373047,0.287,1.0,0.211,11.895346939086915,spoof
PA_E_0073629,spoof,13.022881507873535,0.234,16.675588607788086,0.268,13.762422561645508,0.287,1.0,0.211,11.677227294921876,spoof
PA_E_0073630,spoof,13.15365982055664,0.234,14.376782417297363,0.268,14.94205379486084,0.287,1.0,0.211,11.43030352497101,spoof
PA_E_0073631,bonafide,-5.327188968658447,0.234,-6.859989643096924,0.268,-2.965559720993042,0.287,0.13813160359859467,0.211,-3.9070093145817517,bonafide
PA_E_0073632,spoof,4.3100128173828125,0.234,3.648381471633911,0.268,5.621004104614258,0.287,0.9994698166847229,0.211,3.810425543010235,spoof
PA_E_0073633,spoof,4.240643501281738,0.234,-4.227397441864014,0.268,6.6819281578063965,0.287,0.9816927909851074,0.211,1.9842186250686646,spoof
PA_E_0073634,bonafide,-3.4391753673553467,0.234,-3.78373384475708,0.268,-4.348428249359131,0.287,0.07001737505197525,0.211,-3.0520329477861523,bonafide
PA_E_0073635,bonafide,-5.6759257316589355,0.234,-5.697216033935547,0.268,-3.0481464862823486,0.287,0.0019750669598579407,0.211,-3.729421820737422,bonafide
PA_E_0073636,spoof,11.62225341796875,0.234,9.675345420837402,0.268,11.87917709350586,0.287,1.0,0.211,8.932923698425293,spoof
PA_E_0073637,spoof,8.739872932434082,0.234,11.865975379943848,0.268,11.549736976623535,0.287,1.0,0.211,8.750986180305482,spoof
PA_E_0073638,spoof,11.81849479675293,0.234,10.706589698791504,0.268,11.801968574523926,0.287,1.0,0.211,9.233058802604676,spoof
PA_E_0073639,spoof,5.213428974151611,0.234,15.047456741333008,0.268,10.299323081970215,0.287,1.0,0.211,8.419566511154175,spoof
PA_E_0073640,spoof,7.905915260314941,0.234,8.463202476501465,0.268,10.642480850219727,0.287,1.0,0.211,7.383514438629151,spoof
PA_E_0073641,spoof,11.492155075073242,0.234,9.107495307922363,0.268,10.716986656188965,0.287,1.0,0.211,8.416748200416565,spoof
PA_E_0073642,spoof,9.748156547546387,0.234,9.629881858825684,0.268,11.466753005981445,0.287,1.0,0.211,8.363835083007814,spoof
PA_E_0073643,spoof,7.520698547363281,0.234,11.780247688293457,0.268,16.67440414428711,0.287,1.0,0.211,9.913503829956055,spoof
PA_E_0073644,spoof,11.14818286895752,0.234,8.499244689941406,0.268,11.098201751708984,0.287,1.0,0.211,8.282656270980835,spoof
PA_E_0073645,spoof,13.129968643188477,0.234,8.210848808288574,0.268,13.75662899017334,0.287,1.0,0.211,9.43207266330719,spoof
PA_E_0073646,spoof,12.379014015197754,0.234,14.437708854675293,0.268,9.78017520904541,0.287,1.0,0.211,9.783905537605285,spoof
PA_E_0073647,spoof,13.086374282836914,0.234,13.749567985534668,0.268,15.868102073669434,0.287,1.0,0.211,11.512241097450255,spoof
PA_E_0073648,spoof,11.630633354187012,0.234,9.569416046142578,0.268,13.994112968444824,0.287,1.0,0.211,9.513482127189635,spoof
PA_E_0073649,spoof,20.436492919921875,0.234,15.574216842651367,0.268,16.21916389465332,0.287,1.0,0.211,13.821929494857788,spoof
PA_E_0073650,spoof,14.464736938476562,0.234,11.164216041564941,0.268,11.799899101257324,0.287,1.0,0.211,9.974329384803772,spoof
PA_E_0073651,spoof,13.363239288330078,0.234,13.307888984680176,0.268,11.379591941833496,0.287,1.0,0.211,10.17045512866974,spoof
PA_E_0073653,spoof,10.893348693847656,0.234,8.490330696105957,0.268,7.825922012329102,0.287,1.0,0.211,7.281491838455201,spoof
PA_E_0073654,spoof,14.027284622192383,0.234,12.408369064331055,0.268,15.702752113342285,0.287,1.0,0.211,11.325517367362975,spoof
PA_E_0073655,spoof,11.00820255279541,0.234,9.185879707336426,0.268,12.65242862701416,0.287,1.0,0.211,8.879982174873353,spoof
PA_E_0073657,spoof,13.539984703063965,0.234,9.98788833618164,0.268,10.946051597595215,0.287,1.0,0.211,9.197627303123474,spoof
PA_E_0073658,spoof,11.776016235351562,0.234,10.212146759033203,0.268,11.417847633361816,0.287,1.0,0.211,8.980365401268006,spoof
PA_E_0073659,spoof,14.267546653747559,0.234,9.167409896850586,0.268,11.267081260681152,0.287,1.0,0.211,9.240124091148378,spoof
PA_E_0073660,spoof,13.699944496154785,0.234,9.912704467773438,0.268,7.477180480957031,0.287,1.0,0.211,8.219342607498168,spoof
PA_E_0073661,bonafide,-5.258011341094971,0.234,-7.709169864654541,0.268,-7.114505767822266,0.287,8.14522172731813e-06,0.211,-5.3382936142668465,bonafide
PA_E_0073662,spoof,15.122392654418945,0.234,9.66076946258545,0.268,10.762877464294434,0.287,1.0,0.211,9.427671929359436,spoof
PA_E_0073663,spoof,17.558443069458008,0.234,10.743467330932617,0.268,7.813812255859375,0.287,1.0,0.211,9.441489040374757,spoof
PA_E_0073664,spoof,13.328532218933105,0.234,15.001282691955566,0.268,11.889025688171387,0.287,1.0,0.211,10.762370673179626,spoof
PA_E_0073665,spoof,2.65698504447937,0.234,9.777321815490723,0.268,2.7434141635894775,0.287,1.0,0.211,4.2404166119098665,spoof
PA_E_0073666,spoof,3.028440237045288,0.234,4.976561069488525,0.268,6.205936908721924,0.287,0.9999992847442627,0.211,4.034477123975754,spoof
PA_E_0073667,spoof,12.990276336669922,0.234,12.925004959106445,0.268,12.654400825500488,0.287,0.9999995231628418,0.211,10.34643892812729,spoof
PA_E_0073668,spoof,13.840524673461914,0.234,20.607757568359375,0.268,9.427547454833984,0.287,1.0,0.211,11.678267921447755,spoof
PA_E_0073669,spoof,14.26546573638916,0.234,8.418672561645508,0.268,14.088252067565918,0.287,1.0,0.211,9.84865157222748,spoof
PA_E_0073670,spoof,10.939130783081055,0.234,7.862547874450684,0.268,14.488862037658691,0.287,1.0,0.211,9.036222838401795,spoof
PA_E_0073671,spoof,9.191996574401855,0.234,11.586848258972168,0.268,10.183075904846191,0.287,1.0,0.211,8.389745316505433,spoof
PA_E_0073672,spoof,11.240142822265625,0.234,11.399239540100098,0.268,13.17526912689209,0.287,1.0,0.211,9.677491856575012,spoof
PA_E_0073673,spoof,17.30868148803711,0.234,12.071605682373047,0.268,12.223896026611328,0.287,1.0,0.211,11.004679950714111,spoof
PA_E_0073674,spoof,14.423160552978516,0.234,11.927857398986816,0.268,10.555352210998535,0.287,1.0,0.211,9.81207143688202,spoof
PA_E_0073675,spoof,12.001914978027344,0.234,10.101337432861328,0.268,16.590974807739258,0.287,1.0,0.211,10.488216306686402,spoof
PA_E_0073676,spoof,11.114995956420898,0.234,9.154328346252441,0.268,11.79197883605957,0.287,1.0,0.211,8.649566976547241,spoof
PA_E_0073677,spoof,11.910209655761719,0.234,8.973093032836914,0.268,18.540081024169922,0.287,1.0,0.211,10.723781246185302,spoof
PA_E_0073678,spoof,11.6900053024292,0.234,9.569534301757812,0.268,14.341891288757324,0.287,1.0,0.211,9.627219233512877,spoof
PA_E_0073679,spoof,8.287988662719727,0.234,10.957987785339355,0.268,10.087639808654785,0.287,1.0,0.211,7.982282698631288,spoof
PA_E_0073680,spoof,15.79327392578125,0.234,9.068243980407715,0.268,5.751943588256836,0.287,1.0,0.211,7.987723295211793,spoof
PA_E_0073681,spoof,17.98883819580078,0.234,13.198474884033203,0.268,10.470468521118164,0.287,1.0,0.211,10.962603872299194,spoof
PA_E_0073682,spoof,11.453420639038086,0.234,13.908904075622559,0.268,13.544556617736816,0.287,1.0,0.211,10.505974471092225,spoof
PA_E_0073683,spoof,-3.2703380584716797,0.234,13.576099395751953,0.268,14.889264106750488,0.287,1.0,0.211,7.357354331016541,spoof
PA_E_0073684,bonafide,-7.922936916351318,0.234,-8.738719940185547,0.268,-7.351813316345215,0.287,7.690275793947876e-08,0.211,-6.3059145879605305,bonafide
PA_E_0073685,spoof,8.331953048706055,0.234,10.584503173828125,0.268,11.680346488952637,0.287,1.0,0.211,8.349583306312562,spoof
PA_E_0073686,bonafide,-3.7856080532073975,0.234,3.466132879257202,0.268,-5.477920055389404,0.287,0.06911541521549225,0.211,-1.514488376095891,bonafide
PA_E_0073687,spoof,7.385067462921143,0.234,12.581578254699707,0.268,15.361637115478516,0.287,1.0,0.211,9.719758610725401,spoof
PA_E_0073688,spoof,14.682741165161133,0.234,10.546406745910645,0.268,5.891683101654053,0.287,0.9999945163726807,0.211,8.164110333681107,spoof
PA_E_0073689,spoof,8.540909767150879,0.234,10.499832153320312,0.268,12.49934196472168,0.287,1.0,0.211,8.610839046478272,spoof
PA_E_0073690,spoof,15.688458442687988,0.234,10.958471298217773,0.268,10.101192474365234,0.287,1.0,0.211,9.718011823654175,spoof
PA_E_0073691,spoof,2.4270036220550537,0.234,8.358469009399414,0.268,5.4237213134765625,0.287,1.0,0.211,4.5755965590477,spoof
PA_E_0073692,spoof,15.893472671508789,0.234,11.023351669311523,0.268,8.453913688659668,0.287,1.0,0.211,9.31060408115387,spoof
PA_E_0073693,spoof,1.9774737358093262,0.234,7.522258281707764,0.268,12.935877799987793,0.287,1.0,0.211,6.40229100227356,spoof
PA_E_0073694,spoof,8.27205753326416,0.234,11.669293403625488,0.268,14.66380786895752,0.287,1.0,0.211,9.482544953346252,spoof
PA_E_0073695,bonafide,-6.163273811340332,0.234,-7.023344993591309,0.268,-5.9002790451049805,0.287,1.00552733783843e-06,0.211,-5.01784240391497,bonafide
PA_E_0073696,bonafide,-8.472280502319336,0.234,-8.407134056091309,0.268,-6.657207012176514,0.287,4.601399996317923e-05,0.211,-6.1462342681158635,bonafide
PA_E_0073697,spoof,8.778692245483398,0.234,5.255764961242676,0.268,10.34411334991455,0.287,1.0,0.211,6.642519526481628,spoof
PA_E_0073698,spoof,13.149129867553711,0.234,15.096465110778809,0.268,10.841434478759766,0.287,1.0,0.211,10.445240734100343,spoof
PA_E_0073699,spoof,15.453404426574707,0.234,10.950109481811523,0.268,18.3502140045166,0.287,1.0,0.211,12.028237396240234,spoof
PA_E_0073700,bonafide,-5.912759780883789,0.234,-5.871522903442383,0.268,-6.299691200256348,0.287,2.3789598344592378e-05,0.211,-4.765160281717686,bonafide
PA_E_0073701,spoof,8.760390281677246,0.234,6.752867221832275,0.268,9.836734771728516,0.287,1.0,0.211,6.893842620849609,spoof
PA_E_0073702,spoof,6.507117748260498,0.234,9.081031799316406,0.268,9.950599670410156,0.287,1.0,0.211,7.023204180717468,spoof
PA_E_0073703,spoof,9.065001487731934,0.234,13.074481010437012,0.268,14.80256462097168,0.287,1.0,0.211,10.084507305145264,spoof
PA_E_0073704,spoof,15.542558670043945,0.234,13.540946960449219,0.268,11.482885360717773,0.287,1.0,0.211,10.772520612716676,spoof
PA_E_0073706,spoof,9.851539611816406,0.234,10.438910484313965,0.268,14.226134300231934,0.287,1.0,0.211,9.396788823127746,spoof
PA_E_0073707,bonafide,-6.080988883972168,0.234,-7.405872344970703,0.268,-6.917628765106201,0.287,8.409542395781955e-09,0.211,-5.393084641112702,bonafide
PA_E_0073708,spoof,16.549394607543945,0.234,12.258810043334961,0.268,16.527393341064453,0.287,1.0,0.211,12.112281318664552,spoof
PA_E_0073709,bonafide,-6.318144798278809,0.234,-8.170634269714355,0.268,-6.685671806335449,0.287,1.0166719448534423e-06,0.211,-5.586963460981182,bonafide
PA_E_0073711,spoof,13.952255249023438,0.234,8.87482738494873,0.268,9.075821876525879,0.287,0.9999990463256836,0.211,8.45904214477539,spoof
PA_E_0073712,spoof,11.632328033447266,0.234,9.206689834594727,0.268,10.49903392791748,0.287,1.0,0.211,8.413580372810364,spoof
PA_E_0073713,spoof,13.722018241882324,0.234,11.586949348449707,0.268,11.59431266784668,0.287,1.0,0.211,9.854822429656982,spoof
PA_E_0073714,spoof,17.265647888183594,0.234,17.595958709716797,0.268,18.595869064331055,0.287,1.0,0.211,14.303892961502076,spoof
PA_E_0073715,spoof,11.77746295928955,0.234,9.324803352355957,0.268,12.178614616394043,0.287,1.0,0.211,8.961236025810242,spoof
PA_E_0073716,spoof,12.426724433898926,0.234,13.722209930419922,0.268,6.67266845703125,0.287,1.0,0.211,8.711461626052857,spoof
PA_E_0073717,spoof,16.964941024780273,0.234,14.12833023071289,0.268,10.575189590454102,0.287,1.0,0.211,11.002268114089967,spoof
PA_E_0073718,spoof,19.867300033569336,0.234,11.281167030334473,0.268,15.123403549194336,0.287,1.0,0.211,12.223717790603638,spoof
PA_E_0073719,spoof,17.704378128051758,0.234,22.625511169433594,0.268,8.039996147155762,0.287,1.0,0.211,12.724940369606019,spoof
PA_E_0073720,spoof,16.63015365600586,0.234,12.37359619140625,0.268,13.987110137939453,0.287,1.0,0.211,11.432880344390869,spoof
PA_E_0073721,spoof,10.460175514221191,0.234,10.919973373413086,0.268,5.377885341644287,0.287,1.0,0.211,7.128687027454378,spoof
PA_E_0073723,spoof,17.76930046081543,0.234,13.263618469238281,0.268,17.280527114868164,0.287,1.0,0.211,12.883177339553834,spoof
PA_E_0073724,spoof,11.502842903137207,0.234,10.54055404663086,0.268,12.765042304992676,0.287,1.0,0.211,9.391100865364075,spoof
PA_E_0073725,spoof,12.742476463317871,0.234,9.513120651245117,0.268,13.498760223388672,0.287,1.0,0.211,9.616400011062622,spoof
PA_E_0073726,spoof,10.446978569030762,0.234,8.368279457092285,0.268,13.596063613891602,0.287,1.0,0.211,8.80036213684082,spoof
PA_E_0073727,spoof,11.335356712341309,0.234,13.600714683532715,0.268,13.09495735168457,0.287,1.0,0.211,10.266717765808107,spoof
PA_E_0073728,spoof,25.610225677490234,0.234,17.24618911743164,0.268,12.089781761169434,0.287,1.0,0.211,14.295538857460022,spoof
PA_E_0073729,spoof,12.341872215270996,0.234,8.614004135131836,0.268,12.643077850341797,0.287,1.0,0.211,9.03611454963684,spoof
PA_E_0073730,spoof,10.389261245727539,0.234,9.74448013305664,0.268,16.00438690185547,0.287,1.0,0.211,9.846866847991944,spoof
PA_E_0073731,bonafide,-2.101001024246216,0.234,1.6679805517196655,0.268,-1.5122748613357544,0.287,0.0005688808159902692,0.211,-0.4785183031639316,bonafide
PA_E_0073732,bonafide,-7.242781639099121,0.234,-8.896327018737793,0.268,-7.380171298980713,0.287,1.4367162748385454e-07,0.211,-6.197135677063675,bonafide
PA_E_0073733,bonafide,-2.9214279651641846,0.234,-5.167536735534668,0.268,-4.12636661529541,0.287,0.7176222801208496,0.211,-3.1013629064559938,bonafide
PA_E_0073734,bonafide,-7.642038822174072,0.234,-4.136672496795654,0.268,-6.665180206298828,0.287,0.0006370145129039884,0.211,-4.809637622675509,bonafide
PA_E_0073735,spoof,11.821911811828613,0.234,12.656229972839355,0.268,10.067656517028809,0.287,1.0,0.211,9.258614417076112,spoof
PA_E_0073736,bonafide,1.412807583808899,0.234,-6.023464679718018,0.268,-5.795999526977539,0.287,0.003366899210959673,0.211,-2.946433008062188,bonafide
PA_E_0073737,spoof,9.76463508605957,0.234,13.666598320007324,0.268,12.543099403381348,0.287,1.0,0.211,9.75844248867035,spoof
PA_E_0073738,spoof,-2.0548887252807617,0.234,-0.4120587706565857,0.268,3.5648014545440674,0.287,0.995718777179718,0.211,0.6419189671874046,bonafide
