ID,classe_real,score_EfficientNet-B0_cqcc,peso_EfficientNet-B0_cqcc,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_EfficientNet-B0_stft,peso_EfficientNet-B0_stft,score_ResNet-18v2_cqt,peso_ResNet-18v2_cqt,score_final,decisao_final
PA_E_0072600,spoof,11.766802787780762,0.17,15.418733596801758,0.461,23.46183967590332,0.191,1.0,0.178,13.767604040145876,spoof
PA_E_0072601,spoof,10.712267875671387,0.17,13.098165512084961,0.461,28.35536766052246,0.191,1.0,0.178,13.453215063095094,spoof
PA_E_0072602,spoof,14.984895706176758,0.17,11.448257446289062,0.461,12.74018383026123,0.191,1.0,0.178,10.436454064369203,spoof
PA_E_0072603,spoof,10.851354598999023,0.17,13.41795825958252,0.461,18.784582138061523,0.191,1.0,0.178,11.796264227867127,spoof
PA_E_0072604,spoof,15.156598091125488,0.17,15.831524848937988,0.461,22.019201278686523,0.191,1.0,0.178,14.258622075080874,spoof
PA_E_0072605,spoof,13.941058158874512,0.17,16.568361282348633,0.461,22.336204528808594,0.191,1.0,0.178,14.45220950317383,spoof
PA_E_0072606,bonafide,-6.802148342132568,0.17,-6.672380447387695,0.461,-5.793586730957031,0.191,1.942014387168456e-05,0.178,-5.338904213235448,bonafide
PA_E_0072607,spoof,10.08114242553711,0.17,12.267672538757324,0.461,14.405938148498535,0.191,1.0,0.178,10.298725439071656,spoof
PA_E_0072608,bonafide,-6.437248706817627,0.17,-5.282283306121826,0.461,-5.7257184982299805,0.191,1.3200497051002458e-05,0.178,-4.62307476775461,bonafide
PA_E_0072609,bonafide,-6.606462478637695,0.17,-5.9336676597595215,0.461,-4.845597743988037,0.191,0.0002461633994244039,0.178,-4.783984764534165,bonafide
PA_E_0072610,spoof,17.313142776489258,0.17,11.399759292602539,0.461,22.14875030517578,0.191,1.0,0.178,12.606934614181519,spoof
PA_E_0072612,spoof,15.661516189575195,0.17,8.742122650146484,0.461,16.49260139465332,0.191,0.9999996423721313,0.178,10.020663096666336,spoof
PA_E_0072613,spoof,13.056117057800293,0.17,16.362655639648438,0.461,18.409460067749023,0.191,1.0,0.178,13.456931022644044,spoof
PA_E_0072614,spoof,7.019047260284424,0.17,7.43985652923584,0.461,9.284688949584961,0.191,0.9999942779541016,0.178,6.5743864650726325,spoof
PA_E_0072615,bonafide,-6.467268943786621,0.17,-6.423384189605713,0.461,-6.670339107513428,0.191,3.282189098285926e-08,0.178,-5.334650595544728,bonafide
PA_E_0072616,spoof,12.168254852294922,0.17,9.238804817199707,0.461,4.864108085632324,0.191,1.0,0.178,7.434736989974976,spoof
PA_E_0072617,spoof,9.471619606018066,0.17,12.736383438110352,0.461,17.821928024291992,0.191,1.0,0.178,11.063636350631715,spoof
PA_E_0072618,spoof,15.838720321655273,0.17,9.016643524169922,0.461,15.155303955078125,0.191,0.9981065988540649,0.178,9.921581149339676,spoof
PA_E_0072619,spoof,8.238215446472168,0.17,9.491665840148926,0.461,12.96700668334961,0.191,1.0,0.178,8.4308528547287,spoof
PA_E_0072620,bonafide,-4.97374153137207,0.17,-5.65708065032959,0.461,-2.0576274394989014,0.191,6.128589302534238e-05,0.178,-3.8464461721905243,bonafide
PA_E_0072621,spoof,14.659831047058105,0.17,13.18558120727539,0.461,8.125056266784668,0.191,1.0,0.178,10.300609961509707,spoof
PA_E_0072622,bonafide,-3.3672688007354736,0.17,-3.0293421745300293,0.461,-6.368859767913818,0.191,0.002294763457030058,0.178,-3.185006186359562,bonafide
PA_E_0072623,spoof,12.391295433044434,0.17,21.821969985961914,0.461,22.370542526245117,0.191,1.0,0.178,16.617222009658814,spoof
PA_E_0072624,spoof,14.860821723937988,0.17,14.982890129089355,0.461,18.530887603759766,0.191,1.0,0.178,13.150851574897768,spoof
PA_E_0072625,spoof,11.290520668029785,0.17,11.905428886413574,0.461,13.216148376464844,0.191,1.0,0.178,10.110075570106508,spoof
PA_E_0072626,spoof,14.681401252746582,0.17,10.974451065063477,0.461,11.450677871704102,0.191,1.0,0.178,9.920139627456667,spoof
PA_E_0072627,bonafide,-0.5979811549186707,0.17,-6.481745719909668,0.461,-3.565887212753296,0.191,0.00015493833052460104,0.178,-3.7707984518275772,bonafide
PA_E_0072628,spoof,16.988121032714844,0.17,13.083625793457031,0.461,14.408941268920898,0.191,1.0,0.178,11.849639848709108,spoof
PA_E_0072629,bonafide,-6.643202781677246,0.17,-6.998929023742676,0.461,-6.162618160247803,0.191,7.925103204797779e-07,0.178,-5.532910680370999,bonafide
PA_E_0072630,spoof,13.379878044128418,0.17,15.92595386505127,0.461,20.602275848388672,0.191,1.0,0.178,13.729478686332703,spoof
PA_E_0072631,bonafide,-7.872215747833252,0.17,-0.2930004298686981,0.461,-2.2694389820098877,0.191,0.003952470142394304,0.178,-1.9061091811796653,bonafide
PA_E_0072632,spoof,15.988160133361816,0.17,14.934484481811523,0.461,14.439177513122559,0.191,1.0,0.178,12.53866747379303,spoof
PA_E_0072633,spoof,10.544588088989258,0.17,12.010785102844238,0.461,13.09402084350586,0.191,0.9999977350234985,0.178,10.008509485483168,spoof
PA_E_0072634,spoof,8.340062141418457,0.17,10.645926475524902,0.461,11.296548843383789,0.191,1.0,0.178,8.661223498344423,spoof
PA_E_0072635,spoof,14.21085262298584,0.17,14.820443153381348,0.461,18.279970169067383,0.191,1.0,0.178,12.917543541908266,spoof
PA_E_0072636,spoof,12.830177307128906,0.17,10.394427299499512,0.461,16.210975646972656,0.191,1.0,0.178,10.247257475852969,spoof
PA_E_0072637,spoof,8.809076309204102,0.17,11.301471710205078,0.461,16.717388153076172,0.191,0.9999998807907104,0.178,10.078542546987535,spoof
PA_E_0072638,spoof,14.428840637207031,0.17,13.181522369384766,0.461,14.630008697509766,0.191,1.0,0.178,11.50191638183594,spoof
PA_E_0072639,spoof,2.4025237560272217,0.17,8.777265548706055,0.461,17.479841232299805,0.191,1.0,0.178,7.9713981318473826,spoof
PA_E_0072640,spoof,8.47171688079834,0.17,7.569854736328125,0.461,11.524556159973145,0.191,0.9999996423721313,0.178,7.309085066080094,spoof
PA_E_0072641,spoof,19.311416625976562,0.17,16.841053009033203,0.461,17.59700584411621,0.191,1.0,0.178,14.58569437980652,spoof
PA_E_0072642,spoof,9.121001243591309,0.17,11.109330177307129,0.461,12.974547386169434,0.191,1.0,0.178,9.328109973907472,spoof
PA_E_0072643,spoof,14.673416137695312,0.17,14.862814903259277,0.461,21.303665161132812,0.191,1.0,0.178,13.593238459587099,spoof
PA_E_0072644,spoof,11.981172561645508,0.17,14.789974212646484,0.461,8.967251777648926,0.191,1.0,0.178,10.745722537040711,spoof
PA_E_0072645,spoof,11.630720138549805,0.17,18.461191177368164,0.461,21.15770721435547,0.191,1.0,0.178,14.706953634262087,spoof
PA_E_0072646,spoof,16.613319396972656,0.17,16.398157119750977,0.461,18.47439193725586,0.191,1.0,0.178,14.090423589706422,spoof
PA_E_0072647,spoof,8.969284057617188,0.17,13.634998321533203,0.461,16.413066864013672,0.191,1.0,0.178,11.12340828704834,spoof
PA_E_0072648,spoof,15.187603950500488,0.17,11.953751564025879,0.461,18.63068199157715,0.191,1.0,0.178,11.829032402992251,spoof
PA_E_0072649,spoof,7.244977951049805,0.17,10.768956184387207,0.461,12.447975158691406,0.191,1.0,0.178,8.75169830799103,spoof
PA_E_0072650,spoof,10.779070854187012,0.17,13.712284088134766,0.461,16.581756591796875,0.191,1.0,0.178,11.498920518875124,spoof
PA_E_0072651,spoof,4.393062591552734,0.17,7.430294513702393,0.461,10.539591789245605,0.191,0.9576351642608643,0.178,6.355707502365112,spoof
PA_E_0072652,spoof,9.097367286682129,0.17,13.533406257629395,0.461,11.509322166442871,0.191,1.0,0.178,10.161733257293703,spoof
PA_E_0072653,spoof,11.696714401245117,0.17,12.131134033203125,0.461,13.337642669677734,0.191,1.0,0.178,10.30638398742676,spoof
PA_E_0072654,bonafide,-6.258577346801758,0.17,-6.206489562988281,0.461,-6.466983795166016,0.191,6.848894429367647e-08,0.178,-5.160343730179574,bonafide
PA_E_0072655,spoof,9.69072151184082,0.17,12.464883804321289,0.461,14.023874282836914,0.191,1.0,0.178,10.250294078826906,spoof
PA_E_0072656,spoof,9.786561965942383,0.17,13.736139297485352,0.461,14.719645500183105,0.191,1.0,0.178,10.985528040885926,spoof
PA_E_0072657,spoof,10.545804977416992,0.17,14.238880157470703,0.461,17.376544952392578,0.191,1.0,0.178,11.853830684661865,spoof
PA_E_0072658,bonafide,-6.841446876525879,0.17,-6.42245626449585,0.461,-5.458943843841553,0.191,3.7636482375091873e-06,0.178,-5.166455911186336,bonafide
PA_E_0072659,spoof,16.50211524963379,0.17,17.599077224731445,0.461,21.463481903076172,0.191,1.0,0.178,15.19605923652649,spoof
PA_E_0072660,bonafide,-6.26706600189209,0.17,-5.919099807739258,0.461,-5.118335723876953,0.191,3.33451843914645e-08,0.178,-4.771708349014508,bonafide
PA_E_0072661,bonafide,-8.004639625549316,0.17,-7.3800368309021,0.461,-6.721205711364746,0.191,9.231358433225978e-08,0.178,-6.046735989828101,bonafide
PA_E_0072662,spoof,11.524337768554688,0.17,12.716392517089844,0.461,13.919163703918457,0.191,1.0,0.178,10.657954638481142,spoof
PA_E_0072663,spoof,14.882617950439453,0.17,14.805033683776855,0.461,17.366300582885742,0.191,0.9999994039535522,0.178,12.850128885030747,spoof
PA_E_0072664,spoof,12.72126579284668,0.17,15.579044342041016,0.461,19.515850067138672,0.191,1.0,0.178,13.250081989288333,spoof
PA_E_0072665,spoof,17.768033981323242,0.17,8.605480194091797,0.461,20.503583908081055,0.191,1.0,0.178,11.081876672744752,spoof
PA_E_0072666,spoof,12.90674114227295,0.17,14.812335968017578,0.461,8.586591720581055,0.191,1.0,0.178,10.840671894073486,spoof
PA_E_0072667,spoof,11.882394790649414,0.17,8.408843040466309,0.461,8.731006622314453,0.191,1.0,0.178,7.742106020927429,spoof
PA_E_0072668,spoof,14.3224458694458,0.17,4.426022529602051,0.461,8.84792709350586,0.191,0.9999997615814209,0.178,6.343166216373444,spoof
PA_E_0072669,spoof,9.702735900878906,0.17,8.900867462158203,0.461,12.999100685119629,0.191,1.0,0.178,8.413593234062196,spoof
PA_E_0072670,spoof,18.048120498657227,0.17,16.953184127807617,0.461,22.098676681518555,0.191,1.0,0.178,15.282445613861086,spoof
PA_E_0072671,spoof,14.716733932495117,0.17,14.757871627807617,0.461,13.573640823364258,0.191,1.0,0.178,12.075788986206057,spoof
PA_E_0072672,spoof,15.283823013305664,0.17,16.59037208557129,0.461,18.46881675720215,0.191,1.0,0.178,13.951955444335939,spoof
PA_E_0072673,spoof,19.27036476135254,0.17,17.374059677124023,0.461,19.64887046813965,0.191,1.0,0.178,15.216337779998781,spoof
PA_E_0072674,bonafide,-7.673486232757568,0.17,-6.702167987823486,0.461,-7.004825115203857,0.191,3.0193056388405637e-10,0.178,-5.732113698905607,bonafide
PA_E_0072675,spoof,12.962797164916992,0.17,15.035747528076172,0.461,23.81077766418457,0.191,1.0,0.178,13.861013662338259,spoof
PA_E_0072677,spoof,14.224641799926758,0.17,15.121906280517578,0.461,18.832942962646484,0.191,1.0,0.178,13.164480007171631,spoof
PA_E_0072678,spoof,10.130790710449219,0.17,16.23833465576172,0.461,12.624423027038574,0.191,1.0,0.178,11.797371495246889,spoof
PA_E_0072679,bonafide,-7.0791802406311035,0.17,-5.568490028381348,0.461,-6.645003795623779,0.191,6.4449354795215186e-06,0.178,-5.039729121756715,bonafide
PA_E_0072680,spoof,13.70950698852539,0.17,14.232431411743164,0.461,17.477754592895508,0.191,1.0,0.178,12.408018196105958,spoof
PA_E_0072681,spoof,11.754840850830078,0.17,14.791614532470703,0.461,14.512758255004883,0.191,1.0,0.178,11.767194070816041,spoof
PA_E_0072682,spoof,13.108490943908691,0.17,6.362369060516357,0.461,12.479996681213379,0.191,1.0,0.178,7.723174963474274,spoof
PA_E_0072683,spoof,15.154253959655762,0.17,15.349056243896484,0.461,14.6420316696167,0.191,1.0,0.178,12.626766150474548,spoof
PA_E_0072684,spoof,11.952354431152344,0.17,11.69948959350586,0.461,13.18161392211914,0.191,1.0,0.178,10.121053215026858,spoof
PA_E_0072685,spoof,6.541358947753906,0.17,9.839202880859375,0.461,14.902445793151855,0.191,1.0,0.178,8.672270695686342,spoof
PA_E_0072686,spoof,11.023957252502441,0.17,14.875673294067383,0.461,22.908506393432617,0.191,1.0,0.178,13.28528284263611,spoof
PA_E_0072687,spoof,11.89352035522461,0.17,13.360943794250488,0.461,21.334552764892578,0.191,1.0,0.178,12.434193127632144,spoof
PA_E_0072688,spoof,20.970537185668945,0.17,11.252050399780273,0.461,8.805842399597168,0.191,1.0,0.178,10.612102454185488,spoof
PA_E_0072689,spoof,7.779018878936768,0.17,8.234560012817383,0.461,5.638051986694336,0.191,1.0,0.178,6.3734333047866825,spoof
PA_E_0072690,spoof,16.508203506469727,0.17,15.466686248779297,0.461,22.234926223754883,0.191,1.0,0.178,14.361407865524294,spoof
PA_E_0072691,spoof,7.912266254425049,0.17,14.714560508728027,0.461,17.947185516357422,0.191,1.0,0.178,11.734410091400148,spoof
PA_E_0072692,spoof,13.06531810760498,0.17,13.206088066101074,0.461,21.909555435180664,0.191,1.0,0.178,12.67183576488495,spoof
PA_E_0072693,spoof,15.30940055847168,0.17,15.925122261047363,0.461,16.393478393554688,0.191,1.0,0.178,13.253233830451967,spoof
PA_E_0072695,spoof,17.643342971801758,0.17,11.820719718933105,0.461,12.773902893066406,0.191,0.9999996423721313,0.178,11.066535484552382,spoof
PA_E_0072696,spoof,11.545687675476074,0.17,13.479178428649902,0.461,17.672229766845703,0.191,1.0,0.178,11.730064045906069,spoof
PA_E_0072697,spoof,-0.2770173251628876,0.17,10.840921401977539,0.461,11.190956115722656,0.191,0.9992653727531433,0.178,7.265913675487042,spoof
PA_E_0072698,spoof,9.850822448730469,0.17,10.667458534240723,0.461,21.754806518554688,0.191,1.0,0.178,10.9255062456131,spoof
PA_E_0072699,spoof,11.696045875549316,0.17,10.558431625366211,0.461,11.436147689819336,0.191,0.9999984502792358,0.178,9.218068711042404,spoof
PA_E_0072700,spoof,13.720311164855957,0.17,15.104673385620117,0.461,17.448368072509766,0.191,1.0,0.178,12.806345630645755,spoof
PA_E_0072701,spoof,8.411700248718262,0.17,13.442468643188477,0.461,17.85645294189453,0.191,1.0,0.178,11.21554959869385,spoof
PA_E_0072702,spoof,13.773374557495117,0.17,15.290437698364258,0.461,14.427826881408691,0.191,1.0,0.178,12.324080388069154,spoof
PA_E_0072704,spoof,12.083306312561035,0.17,12.553274154663086,0.461,16.629621505737305,0.191,1.0,0.178,11.195479166030886,spoof
PA_E_0072705,spoof,9.390334129333496,0.17,14.282707214355469,0.461,17.34541893005371,0.191,1.0,0.178,11.671659843444825,spoof
PA_E_0072706,spoof,11.566177368164062,0.17,15.766036987304688,0.461,20.481889724731445,0.191,1.0,0.178,13.32443414115906,spoof
PA_E_0072707,spoof,17.972375869750977,0.17,10.39698600769043,0.461,15.568282127380371,0.191,1.0,0.178,10.999856333732605,spoof
PA_E_0072708,spoof,12.607223510742188,0.17,13.296926498413086,0.461,17.175275802612305,0.191,1.0,0.178,11.731588790893555,spoof
PA_E_0072709,spoof,13.41647720336914,0.17,13.839980125427246,0.461,19.701251983642578,0.191,1.0,0.178,12.601971091270448,spoof
PA_E_0072710,spoof,15.38283634185791,0.17,19.698917388916016,0.461,18.329505920410156,0.191,1.0,0.178,15.37521872520447,spoof
PA_E_0072711,spoof,12.90488052368164,0.17,11.182143211364746,0.461,11.400663375854492,0.191,0.9999998807907104,0.178,9.704324393033982,spoof
PA_E_0072712,spoof,11.447495460510254,0.17,10.275900840759277,0.461,15.80437183380127,0.191,1.0,0.178,9.879899536132815,spoof
PA_E_0072713,spoof,5.341047286987305,0.17,7.831136703491211,0.461,4.4779253005981445,0.191,0.9999964237213135,0.178,5.55141515493393,spoof
PA_E_0072714,spoof,21.149633407592773,0.17,19.736984252929688,0.461,19.51679801940918,0.191,1.0,0.178,16.599895841598514,spoof
PA_E_0072716,spoof,8.375871658325195,0.17,12.007408142089844,0.461,18.568798065185547,0.191,1.0,0.178,10.683953765869141,spoof
PA_E_0072717,spoof,9.628774642944336,0.17,15.777997016906738,0.461,13.299654960632324,0.191,1.0,0.178,11.628782411575319,spoof
PA_E_0072718,spoof,2.293118476867676,0.17,9.84085464477539,0.461,14.656673431396484,0.191,0.9998137354850769,0.178,7.903855602622033,spoof
PA_E_0072719,spoof,12.11532211303711,0.17,14.63850212097168,0.461,19.175931930541992,0.191,1.0,0.178,12.648557235717774,spoof
PA_E_0072720,spoof,5.360867977142334,0.17,5.794096946716309,0.461,13.249080657958984,0.191,0.9999932050704956,0.178,6.29099944472313,spoof
PA_E_0072721,spoof,13.741667747497559,0.17,14.611339569091797,0.461,21.14058494567871,0.191,1.0,0.178,13.287762783050539,spoof
PA_E_0072722,spoof,17.62615203857422,0.17,13.636289596557617,0.461,17.495372772216797,0.191,1.0,0.178,12.802391550064089,spoof
PA_E_0072723,spoof,11.901249885559082,0.17,9.157387733459473,0.461,17.547998428344727,0.191,1.0,0.178,9.774435925483706,spoof
PA_E_0072724,spoof,12.745251655578613,0.17,18.160383224487305,0.461,21.649843215942383,0.191,1.0,0.178,14.851749502182008,spoof
PA_E_0072725,bonafide,-4.67218542098999,0.17,-4.806035041809082,0.461,-5.582714557647705,0.191,0.001607495010830462,0.178,-4.075866022241069,bonafide
PA_E_0072726,spoof,11.350120544433594,0.17,14.707816123962402,0.461,17.727781295776367,0.191,1.0,0.178,12.273829953193667,spoof
PA_E_0072727,bonafide,-6.2351555824279785,0.17,-7.171226978302002,0.461,-6.581226825714111,0.191,4.37220978710684e-06,0.178,-5.622925631468033,bonafide
PA_E_0072728,spoof,12.343117713928223,0.17,11.505021095275879,0.461,19.35317039489746,0.191,1.0,0.178,11.276600281715394,spoof
PA_E_0072729,spoof,17.268400192260742,0.17,18.57720947265625,0.461,17.768054962158203,0.191,1.0,0.178,15.071420097351075,spoof
PA_E_0072730,spoof,13.872385025024414,0.17,13.276468276977539,0.461,5.966499328613281,0.191,0.9999997615814209,0.178,9.796358659267426,spoof
PA_E_0072731,spoof,13.065557479858398,0.17,15.423101425170898,0.461,19.507831573486328,0.191,1.0,0.178,13.2351903591156,spoof
PA_E_0072732,spoof,10.188348770141602,0.17,10.942611694335938,0.461,14.177199363708496,0.191,1.0,0.178,9.662408360481264,spoof
PA_E_0072733,spoof,7.679919719696045,0.17,12.098797798156738,0.461,22.382259368896484,0.191,1.0,0.178,11.336143676757814,spoof
PA_E_0072734,spoof,0.8041837811470032,0.17,7.584921836853027,0.461,13.767581939697266,0.191,0.9999736547470093,0.178,6.440963670611382,spoof
PA_E_0072735,spoof,9.66219711303711,0.17,15.249658584594727,0.461,13.895124435424805,0.191,0.9999996423721313,0.178,11.504634820222854,spoof
PA_E_0072736,spoof,12.663475036621094,0.17,15.63842487335205,0.461,22.177785873413086,0.191,1.0,0.178,13.776061724662782,spoof
PA_E_0072737,spoof,9.865228652954102,0.17,11.272689819335938,0.461,10.50595760345459,0.191,1.0,0.178,9.058436779975892,spoof
PA_E_0072738,spoof,11.244064331054688,0.17,13.005913734436035,0.461,11.356414794921875,0.191,1.0,0.178,10.25429239368439,spoof
PA_E_0072739,spoof,9.99504280090332,0.17,6.872140884399414,0.461,8.447771072387695,0.191,0.9988217949867249,0.178,6.6585287781953815,spoof
PA_E_0072740,spoof,11.630908966064453,0.17,11.232023239135742,0.461,12.64726448059082,0.191,1.0,0.178,9.748844753265383,spoof
PA_E_0072741,spoof,13.120471000671387,0.17,12.452187538146973,0.461,15.100791931152344,0.191,1.0,0.178,11.033189784049988,spoof
PA_E_0072742,spoof,10.276092529296875,0.17,18.091630935668945,0.461,17.53233528137207,0.191,1.0,0.178,13.61385363006592,spoof
PA_E_0072743,spoof,12.362234115600586,0.17,13.779958724975586,0.461,19.13408660888672,0.191,1.0,0.178,12.286751314163208,spoof
PA_E_0072744,spoof,8.263495445251465,0.17,12.243270874023438,0.461,15.30456256866455,0.191,1.0,0.178,10.150113549232483,spoof
PA_E_0072745,spoof,12.993157386779785,0.17,9.95480728149414,0.461,15.687385559082031,0.191,1.0,0.178,9.972293554306031,spoof
PA_E_0072746,spoof,12.53880500793457,0.17,14.542451858520508,0.461,20.598506927490234,0.191,1.0,0.178,12.947981981277467,spoof
PA_E_0072747,spoof,15.37922477722168,0.17,11.50086498260498,0.461,10.928154945373535,0.191,1.0,0.178,10.181644563674928,spoof
PA_E_0072748,spoof,12.879827499389648,0.17,5.4653143882751465,0.461,8.292537689208984,0.191,0.996588945388794,0.178,6.4703481388092055,spoof
PA_E_0072749,spoof,7.703958034515381,0.17,6.423706531524658,0.461,11.007745742797852,0.191,1.0,0.178,6.551481013774873,spoof
PA_E_0072751,spoof,9.948179244995117,0.17,9.486542701721191,0.461,17.18379783630371,0.191,0.9999951124191284,0.178,9.524591173887252,spoof
PA_E_0072752,spoof,13.893472671508789,0.17,8.11487102508545,0.461,10.910207748413086,0.191,1.0,0.178,8.364695576667787,spoof
PA_E_0072753,spoof,10.226631164550781,0.17,8.058480262756348,0.461,11.754457473754883,0.191,1.0,0.178,7.876588076591492,spoof
PA_E_0072754,spoof,13.473264694213867,0.17,14.538421630859375,0.461,19.72736930847168,0.191,1.0,0.178,12.93859490776062,spoof
PA_E_0072755,spoof,11.852590560913086,0.17,13.49756145477295,0.461,10.319191932678223,0.191,1.0,0.178,10.386281885147097,spoof
PA_E_0072756,spoof,18.004430770874023,0.17,11.442273139953613,0.461,7.975574016571045,0.191,1.0,0.178,10.03697578573227,spoof
PA_E_0072757,spoof,12.921341896057129,0.17,13.293795585632324,0.461,21.07701873779297,0.191,1.0,0.178,12.528778466224672,spoof
PA_E_0072758,bonafide,-7.528356075286865,0.17,-6.947641372680664,0.461,-6.956087112426758,0.191,6.451433276488672e-10,0.178,-5.811295843963229,bonafide
PA_E_0072759,spoof,5.5252156257629395,0.17,-0.3472996652126312,0.461,-0.7428097724914551,0.191,0.9997077584266663,0.178,0.8152528251707554,bonafide
PA_E_0072760,spoof,10.889092445373535,0.17,11.381795883178711,0.461,13.634908676147461,0.191,1.0,0.178,9.880421175003054,spoof
PA_E_0072761,spoof,12.038618087768555,0.17,14.678335189819336,0.461,14.983242988586426,0.191,0.9999964237213135,0.178,11.85307637166977,spoof
PA_E_0072762,spoof,12.562514305114746,0.17,8.212386131286621,0.461,3.2056639194488525,0.191,0.9999943971633911,0.178,6.711818249702455,spoof
PA_E_0072763,spoof,9.453448295593262,0.17,6.185194969177246,0.461,5.168241024017334,0.191,1.0,0.178,5.623595126628876,spoof
PA_E_0072764,spoof,9.557872772216797,0.17,15.854260444641113,0.461,19.108482360839844,0.191,1.0,0.178,12.76137256717682,spoof
PA_E_0072765,spoof,12.748191833496094,0.17,18.090686798095703,0.461,20.93867301940918,0.191,1.0,0.178,14.68428577232361,spoof
PA_E_0072766,spoof,5.624999046325684,0.17,3.59944486618042,0.461,1.5363565683364868,0.191,0.9999980926513672,0.178,3.087037686228752,spoof
PA_E_0072767,bonafide,-6.974562644958496,0.17,-7.177233695983887,0.461,-8.323753356933594,0.191,0.0005780975916422904,0.178,-6.08411437329452,bonafide
PA_E_0072768,bonafide,-6.360612392425537,0.17,-6.302612781524658,0.461,-6.052009582519531,0.191,0.0029859633650630713,0.178,-5.142210927777458,bonafide
PA_E_0072769,spoof,15.746797561645508,0.17,9.162810325622559,0.461,12.709174156188965,0.191,1.0,0.178,9.50646340942383,spoof
PA_E_0072770,spoof,10.423486709594727,0.17,10.342365264892578,0.461,19.294275283813477,0.191,1.0,0.178,10.403029706954957,spoof
PA_E_0072771,bonafide,-6.653759956359863,0.17,-7.2656569480896,0.461,-7.688774108886719,0.191,3.6394174340870222e-09,0.178,-5.949162899800029,bonafide
PA_E_0072772,spoof,22.462337493896484,0.17,10.086075782775879,0.461,16.663402557373047,0.191,0.9998325109481812,0.178,11.828958385229111,spoof
PA_E_0072773,spoof,17.363719940185547,0.17,14.688575744628906,0.461,23.228559494018555,0.191,1.0,0.178,14.337920671463014,spoof
PA_E_0072774,spoof,5.591550350189209,0.17,10.01785659790039,0.461,12.579877853393555,0.191,0.9999998807907104,0.178,8.149552099943161,spoof
PA_E_0072775,bonafide,-0.6726175546646118,0.17,-1.606108546257019,0.461,5.151946544647217,0.191,0.9994992017745972,0.178,0.307171623826027,bonafide
PA_E_0072776,spoof,19.843786239624023,0.17,15.357922554016113,0.461,22.066261291503906,0.191,1.0,0.178,14.84610186481476,spoof
PA_E_0072777,spoof,13.525544166564941,0.17,13.73635482788086,0.461,14.154571533203125,0.191,1.0,0.178,11.513325246810915,spoof
PA_E_0072778,spoof,10.51746654510498,0.17,11.227023124694824,0.461,15.213664054870605,0.191,1.0,0.178,10.047436807632447,spoof
PA_E_0072779,spoof,15.88459300994873,0.17,18.373531341552734,0.461,25.103002548217773,0.191,1.0,0.178,16.14325224685669,spoof
PA_E_0072780,spoof,16.599197387695312,0.17,11.126371383666992,0.461,14.278804779052734,0.191,1.0,0.178,10.85637247657776,spoof
PA_E_0072781,spoof,12.54552173614502,0.17,12.064912796020508,0.461,20.06385040283203,0.191,1.0,0.178,11.704858921051027,spoof
PA_E_0072782,spoof,14.7434720993042,0.17,15.527337074279785,0.461,18.65622329711914,0.191,1.0,0.178,13.405831297874453,spoof
PA_E_0072783,spoof,16.063434600830078,0.17,14.052903175354004,0.461,21.210758209228516,0.191,1.0,0.178,13.438427063941958,spoof
PA_E_0072784,spoof,11.346330642700195,0.17,8.573941230773926,0.461,7.925145149230957,0.191,0.9999998807907104,0.178,7.573165818929672,spoof
PA_E_0072785,bonafide,-5.525143623352051,0.17,-5.92435359954834,0.461,-2.870208501815796,0.191,1.971422534552403e-06,0.178,-4.21861089829524,bonafide
PA_E_0072786,spoof,15.475770950317383,0.17,13.42455005645752,0.461,21.364004135131836,0.191,1.0,0.178,13.078123427391052,spoof
PA_E_0072787,spoof,13.699657440185547,0.17,13.603466033935547,0.461,17.486629486083984,0.191,1.0,0.178,12.118085838317871,spoof
PA_E_0072788,bonafide,-2.8472166061401367,0.17,-4.631109237670898,0.461,-5.75942850112915,0.191,0.014215507544577122,0.178,-3.716488664982841,bonafide
PA_E_0072789,spoof,11.049283981323242,0.17,14.298798561096191,0.461,14.691776275634766,0.191,0.999998927116394,0.178,11.454253491163254,spoof
PA_E_0072790,spoof,12.644177436828613,0.17,11.21999740600586,0.461,16.188352584838867,0.191,1.0,0.178,10.59190431213379,spoof
PA_E_0072791,spoof,14.434099197387695,0.17,4.791475772857666,0.461,17.51201057434082,0.191,1.0,0.178,8.18546121454239,spoof
PA_E_0072792,spoof,18.73956871032715,0.17,15.40908145904541,0.461,23.550010681152344,0.191,1.0,0.178,14.965365273475648,spoof
PA_E_0072793,spoof,14.619168281555176,0.17,17.26382064819336,0.461,22.502824783325195,0.191,1.0,0.178,14.919919460296631,spoof
PA_E_0072794,spoof,18.489078521728516,0.17,13.277118682861328,0.461,13.261844635009766,0.191,1.0,0.178,11.974907386779787,spoof
PA_E_0072795,spoof,4.451437473297119,0.17,10.155152320861816,0.461,11.86546516418457,0.191,0.9999972581863403,0.178,7.8825729486942295,spoof
PA_E_0072796,spoof,1.874664545059204,0.17,7.658382892608643,0.461,10.934146881103516,0.191,0.11553587764501572,0.178,5.958194926664234,spoof
PA_E_0072797,spoof,-1.1637763977050781,0.17,11.643986701965332,0.461,14.439133644104004,0.191,0.9999743700027466,0.178,8.105905845880509,spoof
PA_E_0072798,spoof,14.980935096740723,0.17,11.376659393310547,0.461,13.546253204345703,0.191,1.0,0.178,10.556733308792115,spoof
